term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
adcommodo,5,2,0,0.04640872293345008,-0.0027944594785176183,0.07819258096993137,0.154916176475926,4595.8,0.016574585635359115,6,2,4,0.4,FALSE,christian
tutin,5,0,2,-0.04640364296622873,-0.0324884318348846,0.04640364296622873,0.08022799207466104,5931.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
incubo,5,2,0,0.04639417157698018,-0.0027944594785176183,0.07817802961346147,0.07998306125099441,5038.4,0.1270718232044199,46,16,30,0.4,FALSE,christian
tiberianus,5,2,0,0.046390944736932754,-0.0027944594785176183,0.07817480277341404,0.2629423747078058,4603.2,0.008287292817679558,3,2,1,0.4,FALSE,christian
ambeo,5,2,0,0.04639067895905092,-0.0027944594785176183,0.0781745369955322,0.20341156172965363,4453.6,0.024861878453038673,9,4,5,0.4,FALSE,christian
tritonida,5,0,2,-0.04638631916869368,-0.0324884318348846,0.04638631916869368,0.0802278966155592,5932.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
syllao,5,2,0,0.04636616885755723,-0.0027944594785176183,0.07815002689403852,0.2783111780509123,4593.4,0.008287292817679558,3,2,1,0.4,FALSE,christian
auxiliarius,5,0,2,-0.04636287052502319,-0.0324884318348846,0.04636287052502319,0.08022776740679538,5932.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
alludo,5,0,2,-0.04635960386314015,-0.01788696064555708,0.04635960386314015,0.06244123950872947,6114.8,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
compio,5,0,2,-0.04633837348736862,-0.0324884318348846,0.04633837348736862,0.0802276324210795,5934,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
migratio,5,2,0,0.046332931279967585,-0.0027944594785176183,0.07811678931644887,0.2957674461773985,4657.2,0.011049723756906077,4,2,2,0.4,FALSE,christian
incomitata,5,0,2,-0.04632913815235135,-0.0324884318348846,0.04632913815235135,0.08022758153173008,5934.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
afsum,5,0,2,-0.046316005770880575,-0.06197930491072715,0.046316005770880575,0.13464157441600993,5889.8,0.027624309392265192,10,2,8,0.4,FALSE,non_christian
paphia,5,0,2,-0.04630993401393668,-0.014685880701958455,0.05033785885805689,0.02838594431023379,6168.2,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
intuendum,5,2,0,0.046302762389090125,-0.0027944594785176183,0.07808662042557142,0.27831082866305334,4595.8,0.008287292817679558,3,2,1,0.4,FALSE,christian
tonsor,5,0,2,-0.04630133612392719,-0.014685880701958455,0.04630133612392719,0.058212528718483494,6182.2,0.019337016574585635,7,2,5,0.4,FALSE,non_christian
arctoos,5,0,2,-0.04627377806612907,-0.0324884318348846,0.04627377806612907,0.08022727648174911,5936.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
tribunale,5,2,0,0.046253856271653154,-0.0027944594785176183,0.07803771430813444,0.2783105591762947,4598.8,0.008287292817679558,3,2,1,0.4,FALSE,christian
phoenicus,5,0,2,-0.04624648851251807,-0.0324884318348846,0.04624648851251807,0.08022712610846797,5937.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
lactucula,5,0,2,-0.046226356368215246,-0.0324884318348846,0.046226356368215246,0.08022701517456855,5938.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
caudi,5,0,2,-0.046195353214225604,-0.0324884318348846,0.046195353214225604,0.08022684433828235,5939,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
acrior,5,0,2,-0.046185274037482224,-0.025189645159679214,0.046185274037482224,0.07133590789011475,6142.6,0.03314917127071823,12,2,10,0.4,FALSE,non_christian
pergameus,5,0,2,-0.046177632493461865,-0.028110718965328064,0.046177632493461865,0.07489411737853666,6142.2,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
gorgones,5,0,2,-0.04617600679919964,-0.0324884318348846,0.04617600679919964,0.08022673773397701,5940.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ferociter,5,0,2,-0.04617521663825064,-0.0324884318348846,0.04617521663825064,0.08022673337996315,5940.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
crater,5,0,2,-0.04614149339771183,-0.016010618582534924,0.04614149339771183,0.06015440655605862,6128.6,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
litigator,5,0,2,-0.046129352072296084,-0.03134497090548504,0.046129352072296084,0.18663477693896552,5945,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
sicani,5,0,2,-0.046122921066934046,-0.0324884318348846,0.046122921066934046,0.0802264452163398,5943.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
gesno,5,0,2,-0.04610233400568292,-0.052204510671339376,0.04610233400568292,0.10424310562156977,5995,0.027624309392265192,10,2,8,0.4,FALSE,non_christian
enauigo,5,2,0,0.04608461980565874,-0.0027944594785176183,0.07786847784214003,0.11627018234246674,4685.8,0.008287292817679558,3,1,2,0.4,FALSE,christian
opsonatumst,5,0,2,-0.046074650774380714,-0.0324884318348846,0.046074650774380714,0.08022617923315897,5946.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
glebula,5,2,0,0.046071043501294665,-0.0027944594785176183,0.07785490153777595,0.1972898296792669,4492.6,0.011049723756906077,4,2,2,0.4,FALSE,christian
tantumnis,5,0,2,-0.04606313935000836,-0.0324884318348846,0.04606313935000836,0.08022611580190325,5946.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
cretenses,5,0,2,-0.04606277949896851,-0.03248843183488459,0.04606277949896851,0.08022611381902062,6126.2,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
pileus,5,2,0,0.04605564042044005,-0.0027944594785176183,0.07783949845692134,0.26294052708468335,4620.8,0.008287292817679558,3,1,2,0.4,FALSE,christian
gratificor,5,0,2,-0.046055474301926407,-0.04187704080462495,0.046055474301926407,0.09166263253950147,5980.8,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
culpandus,5,2,0,0.046046941754826806,-0.0027944594785176183,0.0778307997913081,0.15270132622119964,4608,0.019337016574585635,7,3,4,0.4,FALSE,christian
cingulum,5,2,0,0.04602713355474544,-0.0027944594785176183,0.07781099159122673,0.05870090933061417,5194,0.049723756906077346,18,8,10,0.4,FALSE,christian
flamen,5,0,2,-0.046024523392296936,-0.014685880701958455,0.046024523392296936,0.05224838429736776,6190.8,0.11602209944751381,42,12,30,0.4,FALSE,non_christian
peregrinor,5,0,2,-0.04601874250366707,-0.014685880701958455,0.04718299956356214,0.037105148563377925,6164.6,0.03038674033149171,11,3,8,0.4,FALSE,non_christian
circumfero,5,2,0,0.04600635749702414,-0.0027944594785176183,0.07779021553350543,0.06918001260924256,5098.4,0.09944751381215469,36,11,25,0.4,FALSE,christian
lapillus,5,2,0,0.04599942074801119,-0.0027944594785176183,0.07778327878449248,0.08816139304420342,4858.2,0.0718232044198895,26,9,17,0.4,FALSE,christian
issus,5,0,2,-0.045992905112754834,-0.0324884318348846,0.045992905112754834,0.0802257287910765,5951.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
fidenus,5,0,2,-0.045992786721709714,-0.0324884318348846,0.045992786721709714,0.08022572813870783,5951.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
claudeo,5,2,0,0.04596991370317307,-0.0027944594785176183,0.07775377173965436,0.08152765995896838,4866.2,0.11878453038674033,43,15,28,0.4,FALSE,christian
inuitatio,5,2,0,0.04596232822390118,-0.0027944594785176183,0.07774618626038246,0.30040163879049164,4694.6,0.019337016574585635,7,3,4,0.4,FALSE,christian
uniformitas,5,2,0,0.04595818021088827,-0.0027944594785176183,0.07774203824736955,0.27830892991624717,4613.4,0.008287292817679558,3,2,1,0.4,FALSE,christian
indecorus,5,2,0,0.0459571133733185,-0.014685880701958455,0.08776132868124788,0.36707268756930206,5040.6,0.03591160220994475,13,2,11,0.4,FALSE,christian
sputo,5,0,2,-0.04595622451652881,-0.014685880701958455,0.04595622451652881,0.04815663130722279,6184.6,0.027624309392265192,10,2,8,0.4,FALSE,non_christian
iosephus,5,2,0,0.04594881716512711,-0.0027944594785176183,0.0777326752016084,0.2783088783231749,4614.2,0.008287292817679558,3,2,1,0.4,FALSE,christian
patruelis,5,0,2,-0.04592652833765934,-0.016010618582534913,0.04592652833765934,0.06015322203681465,6139.4,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
altrinsecus,5,0,2,-0.04591880476186229,-0.014685880701958455,0.04591880476186229,0.0535431815902199,6189.4,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
passer,5,0,2,-0.04589654754895335,-0.025189645159679214,0.04589654754895335,0.07133431692420698,6153.6,0.03314917127071823,12,2,10,0.4,FALSE,non_christian
natator,5,0,2,-0.04588437779756328,-0.0324884318348846,0.04588437779756328,0.08022513077438807,5956.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
calaio,5,0,2,-0.04588302519553481,-0.0324884318348846,0.04588302519553481,0.08022512332116227,5957.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
philosophor,5,0,2,-0.04586879640063221,-0.03367296517474436,0.04586879640063221,0.08166796211979253,5966,0.03867403314917127,14,4,10,0.4,FALSE,non_christian
pluuius,5,2,0,0.04586216100262992,-0.0027944594785176183,0.07764601903911121,0.017892137224771523,5347.4,0.04143646408839779,15,5,10,0.4,FALSE,christian
chirographum,5,0,2,-0.04586178466800023,-0.04068720649436704,0.04586178466800023,0.17362357123584568,5926.8,0.016574585635359115,6,2,4,0.4,FALSE,non_christian
iaso,5,0,2,-0.04584543148889475,-0.0324884318348846,0.04584543148889475,0.08022491616903739,5960.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
elabor,5,2,0,0.04582353497212044,-0.0027944594785176183,0.07760739300860173,0.06819754923146155,5117,0.09944751381215469,36,11,25,0.4,FALSE,christian
exiguis,5,0,2,-0.04581398321398884,-0.05439518609761208,0.04581398321398884,0.10691004715317638,6019.6,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
ignitus,5,2,0,0.045801664326433775,-0.0027944594785176183,0.07758552236291506,0.2783080674687542,4622.4,0.008287292817679558,3,2,1,0.4,FALSE,christian
serica,5,2,0,0.04577782859406569,-0.0027944594785176183,0.07756168663054698,0.14201117517366843,4621.8,0.022099447513812154,8,3,5,0.4,FALSE,christian
dardanides,5,0,2,-0.04577084126350828,-0.0324884318348846,0.04577084126350828,0.08022450515546449,5962.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
contemptor,5,2,0,0.04576255589515629,-0.0027944594785176183,0.07754641393163758,0.03947687723187741,5245.2,0.049723756906077346,18,7,11,0.4,FALSE,christian
magistra,5,2,0,0.04575736502125616,-0.0027944594785176183,0.07754122305773745,0.07056644188070704,5102.8,0.09668508287292818,35,11,24,0.4,FALSE,christian
ariminus,5,2,0,0.04575290498224649,-0.0027944594785176183,0.07753676301872778,0.2957642500658468,4686.6,0.011049723756906077,4,1,3,0.4,FALSE,christian
reluctor,5,2,0,0.04573176299984436,-0.0027944594785176183,0.07751562103632564,0.02195293804917786,5350.6,0.055248618784530384,20,6,14,0.4,FALSE,christian
tauromenitanus,5,0,2,-0.04572675066842343,-0.06197930491072715,0.04572675066842343,0.124812632854137,5895,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
bononia,5,0,2,-0.045725777018705394,-0.014685880701958455,0.051606663370265385,0.02273984915368551,6221.6,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
explicio,5,0,2,-0.045722219132122294,-0.0324884318348846,0.045722219132122294,0.08022423723355059,5966.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
tragula,5,0,2,-0.04571302022756617,-0.06197930491072715,0.04571302022756617,0.12481255719546289,5895.8,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
septeni,5,2,0,0.045710812995824836,-0.0027944594785176183,0.07749467103230613,0.0753678513306216,5092.8,0.06906077348066299,25,6,19,0.4,FALSE,christian
pereger,5,2,0,0.04570887718768023,-0.0027944594785176183,0.07749273522416152,0.11626811189268452,4695.8,0.008287292817679558,3,1,2,0.4,FALSE,christian
sufficio,5,2,0,0.045702798176439886,-0.0027944594785176183,0.07748665621292118,0.025312183744220323,5324,0.24585635359116023,89,33,56,0.4,FALSE,christian
inligatus,5,2,0,0.045699631629175494,-0.0027944594785176183,0.07748348966565678,0.2783075052392766,4627.2,0.008287292817679558,3,2,1,0.4,FALSE,christian
astrictus,5,0,2,-0.0456808068026496,-0.014685880701958455,0.05007932394825776,0.02725390238180749,6203.2,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
deprimo,5,0,2,-0.04567557970728472,-0.03683676771417687,0.04567557970728472,0.17717877489874292,5939.6,0.10497237569060773,38,11,27,0.4,FALSE,non_christian
languidius,5,0,2,-0.04565382534914972,-0.0324884318348846,0.04565382534914972,0.08022386036415573,5969.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
eneruo,5,0,2,-0.04564926552300032,-0.06197930491072715,0.04564926552300032,0.14610356185612872,5955.2,0.03314917127071823,12,3,9,0.4,FALSE,non_christian
mollitus,5,2,0,0.04563537046358748,-0.0027944594785176183,0.07741922850006877,0.2783071511417909,4629.8,0.008287292817679558,3,2,1,0.4,FALSE,christian
infestae,5,0,2,-0.04562942271486825,-0.0324884318348846,0.04562942271486825,0.08022372589862956,5971.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
strymon,5,0,2,-0.04562835260343566,-0.06197930491072715,0.04562835260343566,0.1248120906525275,5900,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
uetere,5,0,2,-0.04561918308788407,-0.03248843183488459,0.04561918308788407,0.08022366947534283,6152.2,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
proripio,5,0,2,-0.04559731528815543,-0.06027148030438758,0.04559731528815543,0.1481551037019805,5970.2,0.03867403314917127,14,3,11,0.4,FALSE,non_christian
nego,5,2,1,0.045578402789195414,-0.0027944594785176183,0.09061138774930971,0.10068193992741177,5012.4,0.430939226519337,156,40,116,0.4,FALSE,christian
inclute,5,0,2,-0.04557500565833232,-0.0324884318348846,0.04557500565833232,0.0802234260450131,5975,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
internus,5,2,2,0.04556132881284393,-0.06197930491072715,0.16731318966577546,0.19218798294789036,3313,0.08839779005524862,32,12,20,0.4,FALSE,christian
credibiliter,5,2,0,0.04555643457211043,-0.0027944594785176183,0.07734029260859171,0.18582684670786218,4542.2,0.013812154696132596,5,3,2,0.4,FALSE,christian
dumus,5,0,2,-0.0455542304776161,-0.0510299134404191,0.0455542304776161,0.10280927169612715,6022.4,0.03591160220994475,13,4,9,0.4,FALSE,non_christian
despcio,5,0,2,-0.045539394080963316,-0.0324884318348846,0.045539394080963316,0.08022322981498999,5977.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pyrrhe,5,0,2,-0.045511933037421896,-0.0324884318348846,0.045511933037421896,0.08022307849675006,5978.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
cognominor,5,0,2,-0.04551167390018498,-0.0324884318348846,0.04551167390018498,0.08022307706882943,5979,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
lucania,5,0,2,-0.04551058704472239,-0.01788696064555707,0.04551058704472239,0.062436561182123186,6166.4,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
infirmissimus,5,0,2,-0.045505972617422154,-0.0324884318348846,0.045505972617422154,0.08022304565312334,5979.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
piniferus,5,0,2,-0.04550412087796578,-0.0324884318348846,0.04550412087796578,0.0802230354495069,5979.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
capno,5,0,2,-0.045500201794056186,-0.014685880701958455,0.05138108814561618,0.022738606169386142,6231.8,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
uido,5,0,2,-0.04548412944270843,-0.051809266445641045,0.04548412944270843,0.10375823975225026,6027.4,0.024861878453038673,9,1,8,0.4,FALSE,non_christian
arquiteno,5,2,0,0.04546301174845649,-0.0027944594785176183,0.07724686978493778,0.2629372615304285,4652,0.008287292817679558,3,1,2,0.4,FALSE,christian
labasco,5,2,0,0.045458893343456826,-0.0027944594785176183,0.07724275137993811,0.1162667344098783,4702.8,0.008287292817679558,3,1,2,0.4,FALSE,christian
consentaneus,5,2,0,0.045448599510690614,-0.0027944594785176183,0.0772324575471719,0.25286334680911254,4638,0.03314917127071823,12,5,7,0.4,FALSE,christian
discingo,5,0,2,-0.0454444778629926,-0.03942394998330057,0.0454444778629926,0.08867107892527624,6003.4,0.03867403314917127,14,3,11,0.4,FALSE,non_christian
accherunticus,5,0,2,-0.04543804791707018,-0.0324884318348846,0.04543804791707018,0.08022267136850848,5981.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
peucen,5,0,2,-0.04542894921218903,-0.0324884318348846,0.04542894921218903,0.08022262123203037,5982.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
uenabulum,5,0,2,-0.04541854212716537,-0.04443757052364508,0.04541854212716537,0.09477818439863965,6018.8,0.03038674033149171,11,2,9,0.4,FALSE,non_christian
concaleo,5,0,2,-0.04541179348159023,-0.0324884318348846,0.04541179348159023,0.08022252669902565,5983.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
iaculator,5,0,2,-0.04538797486526984,-0.014685880701958455,0.04809235577550448,0.032411489967334874,6201,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
emendico,5,2,0,0.04538689766078374,-0.0027944594785176183,0.07717075569726503,0.2629368421199366,4654.6,0.008287292817679558,3,2,1,0.4,FALSE,christian
amoenum,5,2,0,0.04536737818743302,-0.0027944594785176183,0.07715123622391432,0.09573513327959542,4845.4,0.027624309392265192,10,4,6,0.4,FALSE,christian
acamas,5,0,2,-0.045364824124029354,-0.0324884318348846,0.045364824124029354,0.08022226788437041,5985.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
myrmidones,5,0,2,-0.045364824124029354,-0.0324884318348846,0.045364824124029354,0.08022226788437041,5985.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
deponendus,5,0,2,-0.04535994690409979,-0.0324884318348846,0.04535994690409979,0.08022224100948729,5986.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
regenero,5,2,0,0.045359765747433445,-0.0027944594785176183,0.07714362378391473,0.27830563248061907,4642.6,0.008287292817679558,3,2,1,0.4,FALSE,christian
nidulus,5,2,0,0.045347261963718535,-0.0027944594785176183,0.07713112000019982,0.2629366237158578,4657.4,0.008287292817679558,3,1,2,0.4,FALSE,christian
eueni,5,0,2,-0.045328074588130374,-0.0324884318348846,0.045328074588130374,0.08022206538386885,5987.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
interuerto,5,0,2,-0.0453268919165093,-0.014685880701958455,0.04972540906211746,0.02725195220909916,6218.2,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
abstineo,5,2,0,0.04532184885830738,-0.0027944594785176183,0.07710570689478867,0.12340299552752007,4710,0.1712707182320442,62,21,41,0.4,FALSE,christian
audentus,5,2,0,0.04531089465995416,-0.0027944594785176183,0.07709475269643545,0.05519642677714413,5216.6,0.019337016574585635,7,2,5,0.4,FALSE,christian
colo,5,2,0,0.04530998994967002,-0.0027944594785176183,0.0770938479861513,0.12136423718829728,4709.2,0.40331491712707185,146,36,110,0.4,FALSE,christian
vulgaris,5,0,2,-0.04530985475249104,-0.0324884318348846,0.04530985475249104,0.0802219649873396,5988.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
actaeus,5,0,2,-0.045282795127076794,-0.0324884318348846,0.045282795127076794,0.08022181588102889,5990.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
dure,5,0,2,-0.04527226331806938,-0.017929155577437482,0.04527226331806938,0.06248664691949802,6168.2,0.09668508287292818,35,10,25,0.4,FALSE,non_christian
conuallis,5,0,2,-0.04527212488236248,-0.061697437518521296,0.04527212488236248,0.11580216278247397,6065.8,0.024861878453038673,9,2,7,0.4,FALSE,non_christian
fibra,5,0,2,-0.04526750031623507,-0.06197930491072715,0.04526750031623507,0.12208996836407211,5970.4,0.0856353591160221,31,10,21,0.4,FALSE,non_christian
